measured_on,poa_irradiance__421,dc_power__422,ac_power__423,ambient_temp__428,module_temp_1__429,module_temp_2__430,module_temp_3__431,inverter_temp__432
2022-01-09 04:54:00,-2.6553,0.00126,-1.4428,-7.293599999999999,-9.8534,-9.8039,-9.862100000000002,-8.1373
2022-01-09 04:55:00,-2.6553,0.0047,-1.5315,-7.287099999999999,-9.884200000000002,-9.8835,-9.9657,-8.1644
2022-01-09 04:56:00,-2.6553,0.0076899999999999,-1.698,-7.302699999999998,-9.9014,-9.9195,-10.066,-8.1879
2022-01-09 04:57:00,-2.6553,0.04302,-1.7424,-7.2739,-9.9224,-9.8431,-9.9821,-8.2097
2022-01-09 04:58:00,-2.6553,0.0207099999999999,-1.6758,-7.1957,-9.8143,-9.8172,-9.9795,-8.2071
2022-01-09 04:59:00,-2.6554,-0.00447,-1.587,-7.1292,-9.7975,-9.835400000000002,-9.997000000000002,-8.2301
2022-01-09 05:00:00,-2.6554,0.0062899999999999,-1.7313,-7.0783,-9.8122,-9.7853,-9.9461,-8.2462
2022-01-09 05:01:00,-2.6554,-0.0645799999999999,-1.3984,-7.0069,-9.896400000000002,-9.7582,-9.852,-8.2583
2022-01-09 05:02:00,-2.6553,-0.05745,-1.2985,-6.9406,-9.924,-9.8432,-9.8978,-8.2801
2022-01-09 05:03:00,-2.6553,-0.0683799999999999,-1.3984,-6.9398,-9.9354,-9.8764,-9.9397,-8.3109
2022-01-09 05:04:00,-2.6553,0.01042,-1.6092,-6.9768,-9.8901,-9.9126,-10.106,-8.3057
2022-01-09 05:05:00,-2.6554,-0.0147899999999999,-1.7535,-7.0294,-10.052,-9.8764,-9.9638,-8.3537
2022-01-09 05:06:00,-2.6277,-0.0140199999999999,-1.4317,-7.0499,-9.9347,-9.9267,-10.053,-8.3581
2022-01-09 05:07:00,-2.6001,0.03413,-1.5759,-7.0687,-9.8722,-9.8671,-10.024,-8.370599999999998
2022-01-09 05:08:00,-2.6554,-0.0655499999999999,-1.5426,-7.0563,-9.823,-9.8637,-9.9984,-8.406399999999998
2022-01-09 05:09:00,-2.6554,0.07222,-1.3651,-7.0595,-9.9622,-9.9148,-9.9986,-8.4174
2022-01-09 05:10:00,-2.6554,-0.03466,-1.132,-7.0661,-9.9396,-9.9432,-9.9687,-8.4624
2022-01-09 05:11:00,-2.6553,-0.0589799999999999,-1.0876,-7.076,-10.023,-9.9779,-10.027,-8.4883
2022-01-09 05:12:00,-2.6553,-0.0568999999999999,-1.354,-7.0751,-10.02,-9.9163,-10.012,-8.4936
2022-01-09 05:13:00,-2.6554,-0.04632,-1.5204,-7.0677,-9.9143,-9.9048,-10.014,-8.4952
2022-01-09 05:14:00,-2.6554,0.0035699999999999,-1.6869,-7.071,-10.01,-9.8681,-9.9357,-8.5137
2022-01-09 05:15:00,-2.6554,-0.0240499999999999,-1.7202,-7.0645,-9.9616,-9.8022,-9.8539,-8.5198
2022-01-09 05:16:00,-2.6554,0.02636,-1.3873,-7.0291,-9.7972,-9.6648,-9.7106,-8.4634
2022-01-09 05:17:00,-2.6554,0.06531,-1.1098,-6.9544,-9.6748,-9.5315,-9.6064,-8.4211
2022-01-09 05:18:00,-2.6554,0.00506,-1.2208,-6.8807,-9.4983,-9.483,-9.5383,-8.3837
2022-01-09 05:19:00,-2.6554,0.02212,-1.7313,-6.9175,-9.4767,-9.5094,-9.4796,-8.3578
2022-01-09 05:20:00,-2.6553,-0.03635,-1.7091,-6.9716,-9.4834,-9.4921,-9.4034,-8.333999999999998
2022-01-09 05:21:00,-2.6553,-0.01846,-1.6092,-6.9897,-9.583,-9.5212,-9.3714,-8.3362
2022-01-09 05:22:00,-2.6554,0.06926,-1.2874,-6.9732,-9.6313,-9.563,-9.3928,-8.3176
2022-01-09 05:23:00,-2.6554,0.06047,-1.5648,-6.9175,-9.5086,-9.5646,-9.4359,-8.312699999999998
2022-01-09 05:24:00,-2.6554,-0.03182,-1.6647,-6.843,-9.5045,-9.5293,-9.3729,-8.2927
2022-01-09 05:25:00,-2.6554,-0.0347799999999999,-1.7979,-6.8282,-9.6154,-9.611,-9.43,-8.3133
2022-01-09 05:26:00,-2.6555,0.0490999999999999,-1.5315,-6.8405,-9.753,-9.6839,-9.5493,-8.3308
2022-01-09 05:27:00,-2.6555,0.00969,-1.6869,-6.9453,-9.8035,-9.7307,-9.6798,-8.3898
2022-01-09 05:28:00,-2.6555,0.06024,-1.2763,-7.1594,-9.7023,-9.8333,-9.9352,-8.404999999999998
2022-01-09 05:29:00,-2.6555,-0.03336,-1.4206,-7.348499999999999,-9.8702,-9.9582,-10.004,-8.4679
2022-01-09 05:30:00,-2.6555,-0.01601,-1.1542,-7.5175,-9.9084,-9.9972,-10.085,-8.5219
2022-01-09 05:31:00,-2.6555,0.02462,-1.9311,-7.665199999999999,-9.8388,-10.042,-10.158,-8.5548
2022-01-09 05:32:00,-2.6555,-0.02912,-1.8756,-7.747099999999999,-9.908,-10.119,-10.244,-8.5897
2022-01-09 05:33:00,-2.6555,0.0049899999999999,-1.4095,-7.8373,-9.9694,-10.128,-10.379,-8.6117
2022-01-09 05:34:00,-2.6556,0.05348,-1.7646,-7.9718,-10.206,-10.195,-10.422,-8.651799999999998
2022-01-09 05:35:00,-2.6556,0.0416899999999999,-1.6203,-8.0972,-10.186,-10.232,-10.505,-8.695
2022-01-09 05:36:00,-2.6556,0.00141,-2.3084,-8.183,-10.265,-10.243,-10.479,-8.756399999999998
2022-01-09 05:37:00,-2.6556,0.0351599999999999,-1.809,-8.2261,-10.214,-10.267,-10.546,-8.7809
2022-01-09 05:38:00,-2.6556,-0.0290499999999999,-1.8645,-8.2246,-9.9807,-10.27,-10.574,-8.790699999999998
2022-01-09 05:39:00,-2.6556,-0.0576399999999999,-1.2763,-8.1688,-9.95,-10.161,-10.435,-8.7992
2022-01-09 05:40:00,-2.6556,-0.01352,-0.88785,-8.0769,-9.956,-10.026,-10.255,-8.777599999999998
2022-01-09 05:41:00,-2.6556,0.0515299999999999,-1.7091,-7.982199999999998,-9.6721,-9.8962,-10.254,-8.71
2022-01-09 05:42:00,-2.6556,0.01074,-1.4761,-7.7874,-9.5147,-9.7169,-10.074,-8.6517
2022-01-09 05:43:00,-2.6556,-0.05505,-1.5315,-7.6184,-9.5477,-9.6444,-9.8831,-8.6178
2022-01-09 05:44:00,-2.6556,-0.03987,-1.7979,-7.4204,-9.4831,-9.5231,-9.6686,-8.578799999999998
2022-01-09 05:45:00,-2.6556,-0.06997,-0.89895,-7.2229,-9.2559,-9.4122,-9.6362,-8.5189
2022-01-09 05:46:00,-2.6556,0.04823,-1.465,-7.0976,-9.2401,-9.4189,-9.6552,-8.4661
2022-01-09 05:47:00,-2.6556,-0.00314,-1.5648,-6.9754,-9.2857,-9.3882,-9.6114,-8.4725
2022-01-09 05:48:00,-2.6556,0.0020799999999999,-1.7646,-6.7495,-9.1619,-9.2193,-9.5203,-8.399
2022-01-09 05:49:00,-2.6557,-0.0360899999999999,-1.8534,-6.6259,-9.2038,-9.1406,-9.4364,-8.3385
2022-01-09 05:50:00,-2.6557,0.06124,-1.2541,-6.5582,-9.1923,-9.1567,-9.4729,-8.3278
2022-01-09 05:51:00,-2.6557,0.0433699999999999,-1.7646,-6.5818,-9.0965,-9.1626,-9.5377,-8.3126
2022-01-09 05:52:00,-2.6557,-0.00931,-1.8312,-6.5839,-9.0523,-9.1025,-9.3699,-8.2809
2022-01-09 05:53:00,-2.6557,-0.01607,-1.809,-6.548,-8.9952,-8.993,-9.1288,-8.2209
2022-01-09 05:54:00,-2.6557,-0.01501,-1.6647,-6.5488,-8.890399999999998,-9.0109,-9.1969,-8.166299999999998
2022-01-09 05:55:00,-2.6557,0.0497799999999999,-1.4761,-6.6275,-8.9627,-8.992499999999998,-9.240900000000002,-8.1516
2022-01-09 05:56:00,-2.6557,0.00386,-1.8978,-6.7043,-8.8567,-9.0615,-9.3434,-8.1414
2022-01-09 05:57:00,-2.6557,-0.0636499999999999,-1.3207,-6.8172,-9.0297,-9.0798,-9.2135,-8.1844
2022-01-09 05:58:00,-2.6557,-0.0438199999999999,-1.8423,-6.9494,-9.1067,-9.1125,-9.2521,-8.195299999999998
2022-01-09 05:59:00,-2.6557,-0.0568,-1.1098,-7.0912,-9.1061,-9.2245,-9.3823,-8.2316
2022-01-09 06:00:00,-2.6557,0.08652,-0.79907,-7.1636,-9.2801,-9.3223,-9.5513,-8.245
2022-01-09 06:01:00,-2.6557,0.0173199999999999,-1.7646,-7.3251,-9.2437,-9.4363,-9.7564,-8.272399999999998
2022-01-09 06:02:00,-2.6557,-0.00192,-1.4761,-7.4535,-9.3839,-9.5635,-9.8618,-8.3354
2022-01-09 06:03:00,-2.6557,-0.0353699999999999,-1.6536,-7.5284,-9.5398,-9.6453,-9.8716,-8.399599999999998
2022-01-09 06:04:00,-2.6557,0.03891,-1.4317,-7.4737,-9.5491,-9.6211,-9.819,-8.4161
2022-01-09 06:05:00,-2.6557,0.0132599999999999,-1.1764,-7.3459,-9.5553,-9.6142,-9.6826,-8.419399999999998
2022-01-09 06:06:00,-2.6557,0.0047099999999999,-1.4317,-7.2496,-9.6023,-9.7179,-9.7354,-8.4241
2022-01-09 06:07:00,-2.6557,0.0152,-1.4872,-7.2823,-9.7932,-9.8223,-9.8136,-8.452
2022-01-09 06:08:00,-2.711,0.02228,-1.5204,-7.4941,-9.894,-9.9012,-10.041,-8.5016
2022-01-09 06:09:00,-2.6557,-3e-05,-1.5981,-7.680399999999999,-10.087,-10.104,-10.251,-8.5776
2022-01-09 06:10:00,-2.6557,-0.00672,-1.8534,-7.814199999999999,-10.15,-10.196,-10.385,-8.6318
2022-01-09 06:11:00,-2.711,-0.01853,-1.465,-7.9054,-10.283,-10.245,-10.385,-8.6735
2022-01-09 06:12:00,-2.8217,-0.0195299999999999,-1.3429,-8.0008,-10.39,-10.34,-10.554,-8.719699999999998
2022-01-09 06:13:00,-2.877,0.0092099999999999,-2.0421,-8.1447,-10.546,-10.455,-10.712,-8.7872
2022-01-09 06:14:00,-2.6557,-0.05571,-1.7202,-8.292099999999998,-10.692,-10.566,-10.817,-8.8711
2022-01-09 06:15:00,-2.6833,0.03918,-1.3207,-8.4322,-10.651,-10.709,-11.051,-8.9038
2022-01-09 06:16:00,-2.6557,0.0911399999999999,-0.8434599999999999,-8.4898,-10.836,-10.8,-11.078,-8.984999999999998
2022-01-09 06:17:00,-2.6557,-0.05018,-1.698,-8.5308,-10.844,-10.819,-11.09,-9.0507
2022-01-09 06:18:00,-2.6557,-0.0408999999999999,-1.7313,-8.5441,-10.89,-10.824,-11.077,-9.079
2022-01-09 06:19:00,-2.8493,0.00529,-1.9422,-8.513099999999998,-10.855,-10.792,-11.064,-9.098
2022-01-09 06:20:00,-2.9046,-0.07982,-1.3318,-8.4311,-10.786,-10.797,-11.051,-9.1278
2022-01-09 06:21:00,-2.877,-0.0641999999999999,-1.0987,-8.3433,-10.74,-10.797,-11.071,-9.1431
2022-01-09 06:22:00,-2.6833,-0.08661,-0.8656599999999999,-8.2732,-10.718,-10.792,-11.047,-9.1591
2022-01-09 06:23:00,-2.6557,-0.0443899999999999,-1.5204,-8.2374,-10.687,-10.744,-10.98,-9.1562
2022-01-09 06:24:00,-2.7387,-0.0555399999999999,-1.6092,-8.2207,-10.703,-10.748,-10.951,-9.172
2022-01-09 06:25:00,-2.711,-0.0444299999999999,-1.7979,-8.2016,-10.682,-10.767,-10.968,-9.1984
2022-01-09 06:26:00,-2.6557,-0.0634799999999999,-1.1875,-8.1691,-10.759,-10.811,-10.986,-9.1998
2022-01-09 06:27:00,-2.6557,-0.01634,-1.9089,-8.137499999999998,-10.878,-10.793,-10.952,-9.2105
2022-01-09 06:28:00,-2.6557,0.01318,-1.4539,-8.12,-10.9,-10.819,-11.024,-9.2377
2022-01-09 06:29:00,-2.6557,0.01607,-1.4983,-8.119199999999998,-10.712,-10.812,-11.065,-9.2185
2022-01-09 06:30:00,-2.6557,-0.04372,-1.5204,-8.1026,-10.896,-10.766,-10.877,-9.2454
2022-01-09 06:31:00,-2.6557,0.0693499999999999,-1.4206,-8.1043,-10.864,-10.766,-10.994,-9.242
2022-01-09 06:32:00,-2.6557,0.0732,-1.1764,-8.1418,-10.885,-10.813,-11.078,-9.2357
2022-01-09 06:33:00,-2.6557,0.0730399999999999,-0.87675,-8.1716,-10.915,-10.858,-11.093,-9.2657
2022-01-09 06:34:00,-2.6557,0.02959,-2.2418,-8.2016,-10.936,-10.821,-10.977,-9.2701
2022-01-09 06:35:00,-2.6557,-0.08992,-0.93225,-8.2424,-10.865,-10.882,-10.974,-9.2911
2022-01-09 06:36:00,-2.6557,-0.0494199999999999,-1.2097,-8.288999999999998,-10.918,-10.866,-10.844,-9.3211
2022-01-09 06:37:00,-2.6557,-0.0159399999999999,-1.5426,-8.343999999999998,-10.888,-10.917,-10.846,-9.3544
2022-01-09 06:38:00,-2.6557,0.06636,-1.5759,-8.3924,-10.86,-10.897,-10.838,-9.3604
2022-01-09 06:39:00,-2.6557,-0.0088,-1.6536,-8.407199999999998,-10.984,-10.888,-10.757,-9.4056
2022-01-09 06:40:00,-2.6557,0.0449799999999999,-1.8423,-8.4031,-10.813,-10.907,-10.86,-9.4128
2022-01-09 06:41:00,-2.6834,-0.04753,-1.4206,-8.4584,-10.912,-10.951,-10.754,-9.4461
2022-01-09 06:42:00,-2.7663,0.00025,-1.5426,-8.4732,-11.003,-10.994,-10.803,-9.4792
2022-01-09 06:43:00,-2.7663,0.01111,-1.354,-8.4013,-11.107,-11.023,-10.842,-9.4768
2022-01-09 06:44:00,-2.6557,0.0544499999999999,-0.98774,-8.3054,-11.143,-11.073,-10.975,-9.4746
2022-01-09 06:45:00,-2.6557,0.0107899999999999,-1.4206,-8.208999999999998,-11.22,-11.077,-10.969,-9.4881
2022-01-09 06:46:00,-2.6557,-0.05328,-1.5315,-8.1799,-11.066,-11.147,-11.087,-9.5231
2022-01-09 06:47:00,-2.6557,0.01154,-1.354,-8.2043,-11.234,-11.226,-11.188,-9.577
2022-01-09 06:48:00,-2.6557,-0.04585,-1.4317,-8.2847,-11.365,-11.299,-11.243,-9.6143
2022-01-09 06:49:00,-2.6557,-0.06708,-1.5315,-8.3773,-11.279,-11.356,-11.374,-9.6554
2022-01-09 06:50:00,-2.6557,-0.08566,-1.7868,-8.4747,-11.22,-11.332,-11.394,-9.6644
2022-01-09 06:51:00,-2.6557,-0.13364,-1.7313,-8.5271,-11.165,-11.241,-11.309,-9.6661
2022-01-09 06:52:00,-2.6557,-0.2130799999999999,-1.5204,-8.4928,-11.113,-11.117,-11.147,-9.6529
2022-01-09 06:53:00,-2.6557,-0.2009199999999999,-1.7646,-8.3886,-11.005,-10.993,-11.074,-9.6419
2022-01-09 06:54:00,-2.6557,-0.2585299999999999,-1.7091,-8.186999999999998,-10.884,-10.882,-10.93,-9.6057
2022-01-09 06:55:00,-2.6557,-0.3184799999999999,-2.031,-8.192,-10.833,-10.884,-10.909,-9.6035
2022-01-09 06:56:00,-2.6557,-0.3234,-1.7091,-8.297399999999998,-10.872,-10.85,-10.824,-9.61
2022-01-09 06:57:00,-2.6557,-0.4532499999999999,-1.8202,-8.450699999999998,-10.866,-10.846,-10.76,-9.6189
2022-01-09 06:58:00,-2.6557,-0.54651,-1.6648,-8.4892,-10.9,-10.862,-10.785,-9.5966
2022-01-09 06:59:00,-2.6557,-0.59806,-1.7314,-8.5819,-10.932,-10.876,-10.881,-9.6188
2022-01-09 07:00:00,-2.6557,-0.7627899999999999,-0.8657099999999999,-8.639699999999998,-10.837,-10.892,-10.911,-9.6232
2022-01-09 07:01:00,-2.6557,-0.66995,-1.2653,-8.715999999999998,-10.868,-10.866,-10.923,-9.5848
2022-01-09 07:02:00,-2.6557,-0.7267,-1.3874,-8.6317,-10.791,-10.722,-10.794,-9.57
2022-01-09 07:03:00,-2.6557,-0.7358299999999999,-1.5317,-8.3124,-10.714,-10.628,-10.744,-9.5276
2022-01-09 07:04:00,-2.6557,-0.7145099999999999,-1.9201,-8.1415,-10.614,-10.589,-10.663,-9.5068
2022-01-09 07:05:00,-2.4344,-0.79385,-1.7537,-8.2459,-10.607,-10.588,-10.625,-9.52
2022-01-09 07:06:00,-2.2131,-0.81349,-1.9424,-8.3169,-10.629,-10.564,-10.6,-9.5158
2022-01-09 07:07:00,-1.4385,-1.0149,-1.5206,-8.468099999999998,-10.571,-10.574,-10.616,-9.4913
2022-01-09 07:08:00,-1.3278,-1.1378,-1.6094,-8.4935,-10.536,-10.482,-10.559,-9.4775
2022-01-09 07:09:00,-1.3278,-1.1738,-1.7426,-8.444,-10.461,-10.422,-10.503,-9.4439
2022-01-09 07:10:00,-1.3278,-1.2872,-1.7759,-8.3563,-10.438,-10.365,-10.452,-9.4418
2022-01-09 07:11:00,-0.41496,-1.4816,-1.6094,-8.224199999999998,-10.41,-10.348,-10.414,-9.4255
2022-01-09 07:12:00,0.0,-1.7172,-1.3763,-8.142699999999998,-10.442,-10.29,-10.342,-9.4093
2022-01-09 07:13:00,0.35964,-1.6482,-1.787,-8.124399999999998,-10.38,-10.345,-10.434,-9.4166
2022-01-09 07:14:00,1.0789,-2.0951,-1.9868,-8.1273,-10.225,-10.276,-10.41,-9.3617
2022-01-09 07:15:00,1.3279,-2.2824,-1.1877,-8.1714,-10.253,-10.222,-10.335,-9.3056
2022-01-09 07:16:00,1.3279,-2.1794,-1.898,-8.191499999999998,-10.335,-10.227,-10.265,-9.3195
2022-01-09 07:17:00,1.7429,-2.3084,-1.6871,-8.1879,-10.378,-10.267,-10.308,-9.344
2022-01-09 07:18:00,2.6005,-2.2776,-1.6872,-8.195399999999998,-10.412,-10.257,-10.33,-9.3482
2022-01-09 07:19:00,2.6558,-2.5196,-1.6761,-8.158799999999998,-10.458,-10.282,-10.361,-9.3541
2022-01-09 07:20:00,2.6558,-2.5328,-1.9314,-8.145699999999998,-10.485,-10.302,-10.37,-9.3716
2022-01-09 07:21:00,2.7388,-2.9156,-0.4994899999999999,-8.1041,-10.361,-10.308,-10.458,-9.3474
2022-01-09 07:22:00,3.9561,-2.8855,-2.0202,-8.0891,-10.349,-10.357,-10.524,-9.3303
2022-01-09 07:23:00,5.0074,-3.9852,-2.0202,-8.1324,-10.513,-10.418,-10.47,-9.3708
2022-01-09 07:24:00,5.4501,-4.6056,-2.3199,-8.2382,-10.563,-10.426,-10.495,-9.3789
2022-01-09 07:25:00,7.939899999999998,-6.6084,-1.9758,-8.3072,-10.552,-10.536,-10.659,-9.3956
2022-01-09 07:26:00,18.978,-7.6805,-1.5873,-8.3685,-10.647,-10.563,-10.682,-9.397
2022-01-09 07:27:00,46.256,10.317,8.5469,-8.3885,-10.696,-10.505,-10.624,-9.4009
2022-01-09 07:28:00,70.436,27.177,22.422,-8.4828,-10.453,-10.393,-10.584,-9.3376
2022-01-09 07:29:00,83.24599999999998,36.829,31.046,-8.6574,-10.328,-10.263,-10.467,-9.2976
2022-01-09 07:30:00,95.308,46.114,38.306,-8.836299999999998,-10.196,-10.104,-10.284,-9.2444
2022-01-09 07:31:00,106.4,55.405,46.253,-8.9001,-9.8612,-9.8336,-10.088,-9.1536
2022-01-09 07:32:00,111.16,58.128,50.238,-8.8419,-9.6599,-9.5414,-9.7502,-9.0427
2022-01-09 07:33:00,118.13,65.062,55.233,-8.7452,-9.3839,-9.2981,-9.5279,-8.9508
2022-01-09 07:34:00,127.15,73.512,63.547,-8.630499999999998,-9.1773,-8.994199999999998,-9.1875,-8.825699999999998
2022-01-09 07:35:00,135.42,80.29399999999998,67.854,-8.4993,-8.8313,-8.744099999999998,-8.9809,-8.7035
2022-01-09 07:36:00,142.75,84.688,72.727,-8.4383,-8.5405,-8.5057,-8.7336,-8.5746
2022-01-09 07:37:00,149.67,87.429,74.236,-8.4737,-8.3936,-8.214399999999998,-8.424799999999998,-8.4733
2022-01-09 07:38:00,156.0,93.397,79.36499999999998,-8.4974,-8.0685,-7.989499999999999,-8.2229,-8.388199999999998
2022-01-09 07:39:00,162.83,100.81,85.458,-8.5183,-7.8007,-7.7203,-7.9615,-8.279
2022-01-09 07:40:00,171.91,110.96,93.151,-8.4593,-7.577499999999999,-7.4146,-7.6296,-8.1744
2022-01-09 07:41:00,179.02,116.83,99.5,-8.320399999999998,-7.1861,-7.1275,-7.3764,-8.0469
2022-01-09 07:42:00,186.77,128.32,109.61,-8.176999999999998,-6.9127,-6.8216,-7.0667,-7.9272
2022-01-09 07:43:00,193.63,137.86,116.41,-8.0774,-6.6172,-6.5493,-6.7993,-7.828
2022-01-09 07:44:00,200.05,144.18,122.89,-8.0252,-6.3288,-6.2667,-6.5316,-7.7038
2022-01-09 07:45:00,206.5,155.58,134.32,-8.008499999999998,-6.0751,-5.9713,-6.262,-7.6093
2022-01-09 07:46:00,211.48,168.33,144.3,-7.9757,-5.7527,-5.6619,-6.026,-7.5071
2022-01-09 07:47:00,216.24,174.9,149.37,-7.9336,-5.4801,-5.3893,-5.7337,-7.4272
2022-01-09 07:48:00,222.22,182.33,158.56,-7.8722,-5.1941,-5.1207,-5.4634,-7.317199999999999
2022-01-09 07:49:00,227.53,186.65,160.48,-7.8053,-4.9706,-4.8159,-5.1829,-7.229199999999999
2022-01-09 07:50:00,235.36,195.99,167.84,-7.7298,-4.6114,-4.5259,-4.9401,-7.132
2022-01-09 07:51:00,242.67,205.29,175.73,-7.6711,-4.2627,-4.2346,-4.6881,-7.037
2022-01-09 07:52:00,249.13,210.51,180.01,-7.6252,-3.9913,-3.9195,-4.4373,-6.9148
2022-01-09 07:53:00,257.82,216.61,185.18,-7.5906,-3.7634,-3.5475,-4.1517,-6.8298
2022-01-09 07:54:00,264.49,220.5,189.07,-7.5576,-3.5112,-3.2424,-3.8082,-6.7362
2022-01-09 07:55:00,268.64,225.4,193.73,-7.5507,-3.1961,-2.8903,-3.5057,-6.6361
2022-01-09 07:56:00,274.06,236.4,204.56,-7.5507,-2.8484,-2.6394,-3.1557,-6.5289
2022-01-09 07:57:00,279.32,246.93,214.05,-7.5697,-2.5976,-2.4631,-2.8703,-6.426
2022-01-09 07:58:00,287.03,259.27,221.49,-7.5693,-2.3802,-2.2479,-2.7172,-6.3308
2022-01-09 07:59:00,295.64,271.21,232.26,-7.5363,-2.2164,-1.8691,-2.466,-6.2426
2022-01-09 08:00:00,302.42,287.98,245.4,-7.5,-1.9689,-1.5853,-2.1883,-6.1313
2022-01-09 08:01:00,307.84,296.08,253.12,-7.4517,-1.679,-1.3471,-2.0061,-5.9974
2022-01-09 08:02:00,312.33,305.61,260.58,-7.4311,-1.5081,-1.1093,-1.8101,-5.9185
2022-01-09 08:03:00,318.11,313.3,268.59,-7.4023,-1.397,-0.8543,-1.5219,-5.8193
2022-01-09 08:04:00,323.26,322.06,277.36,-7.382799999999999,-1.0547,-0.54019,-1.2758,-5.7098
2022-01-09 08:05:00,328.87,330.4,282.61,-7.3457,-0.7452699999999999,-0.22251,-0.99542,-5.5871
2022-01-09 08:06:00,333.66,337.67,289.13,-7.295499999999999,-0.35548,-0.11773,-0.6923599999999999,-5.458
2022-01-09 08:07:00,341.45,346.95,296.79,-7.2203,-0.1797999999999999,-0.14563,-0.3805399999999999,-5.3536
2022-01-09 08:08:00,347.76,357.66,305.01,-7.1603,-0.07448,-0.20826,-0.0837299999999999,-5.2759
2022-01-09 08:09:00,354.24,365.24,312.51,-7.1186,-0.04927,-0.0044299999999999,0.1684199999999999,-5.1632
2022-01-09 08:10:00,361.48,371.71,316.9,-7.06,0.0302,0.08,0.3160999999999999,-5.0619
2022-01-09 08:11:00,367.29,377.96,320.43,-7.0075,0.3648299999999999,0.40464,0.4174499999999999,-4.9593
2022-01-09 08:12:00,373.35,382.13,327.34,-6.9548,0.4839,0.81857,0.44338,-4.8144
2022-01-09 08:13:00,379.69,388.88,332.01,-6.9053,0.7064,1.0104,0.5792199999999998,-4.7123
2022-01-09 08:14:00,386.55,393.05,335.6,-6.8553,0.92102,1.4116,0.94234,-4.6188
2022-01-09 08:15:00,393.47,401.64,343.46,-6.8187,1.0935,1.7506,1.3342,-4.5218
2022-01-09 08:16:00,402.6,413.3,351.55,-6.7871,1.5698,2.2341,1.6684,-4.4334
2022-01-09 08:17:00,407.78,416.31,355.13,-6.7503,1.7189,2.5134,2.0351,-4.329
2022-01-09 08:18:00,413.92,425.4,361.39,-6.706,2.1098,2.9179,2.4776,-4.244
2022-01-09 08:19:00,422.31,431.66,367.92,-6.6788,2.4908,3.3408,2.8908,-4.123
2022-01-09 08:20:00,428.64,439.33,371.15,-6.6225,2.5279,3.4698,3.0836,-4.0609
2022-01-09 08:21:00,435.36,444.95,374.71,-6.557,2.7995,3.7593,3.362,-4.0159
2022-01-09 08:22:00,442.21,446.4,381.75,-6.4924,3.3353,4.1367,3.616,-3.8878
2022-01-09 08:23:00,449.05,454.12,386.88,-6.4558,3.7328,4.4666,3.9003,-3.7635
2022-01-09 08:24:00,455.58,463.48,390.92,-6.4218,4.1572,4.6082,4.2652,-3.7287
2022-01-09 08:25:00,461.72,467.62,395.19,-6.3154,4.5267,4.8512,4.4483,-3.6109
2022-01-09 08:26:00,467.04,473.24,398.6,-6.2162,4.9215,4.9828,4.7501,-3.5086
2022-01-09 08:27:00,474.72,477.8,402.45,-6.1213,5.1846,5.0415,5.0337,-3.4388
2022-01-09 08:28:00,480.89,480.37,408.2,-6.0207,5.4098,5.1462,5.1949,-3.3487
2022-01-09 08:29:00,488.64,487.08,412.66,-5.9445,5.8268,5.2161,5.5529,-3.2776
2022-01-09 08:30:00,496.93,494.34,417.32,-5.8922,6.2964,5.7376,5.8911,-3.2272
2022-01-09 08:31:00,502.38,494.38,421.53,-5.871,6.8002,6.2624,6.1027,-3.0863
2022-01-09 08:32:00,510.15,509.42,427.73,-5.8265,7.2743,6.5359,6.6069,-3.034
2022-01-09 08:33:00,517.67,509.58,432.78,-5.7331,7.616799999999999,7.0573,7.0988,-2.9141
2022-01-09 08:34:00,523.86,517.35,436.55,-5.6677,8.1691,7.7554,7.472699999999999,-2.8385
2022-01-09 08:35:00,530.06,520.46,440.14,-5.6459,8.2324,8.334099999999998,7.899499999999998,-2.7286
2022-01-09 08:36:00,538.73,531.04,446.33,-5.64,8.754799999999998,8.8681,8.1103,-2.6955
2022-01-09 08:37:00,543.77,531.19,449.11,-5.5971,9.2178,9.4122,8.5774,-2.5627
2022-01-09 08:38:00,549.69,536.92,454.38,-5.5673,9.232,9.5068,8.8619,-2.4537
2022-01-09 08:39:00,558.17,544.19,459.35,-5.5556,9.5975,10.008,9.3291,-2.3671
2022-01-09 08:40:00,566.17,549.51,464.97,-5.5217,10.204,10.587,9.7439,-2.283
2022-01-09 08:41:00,572.5,555.73,468.96,-5.4765,10.576,11.088,10.054,-2.1776
2022-01-09 08:42:00,578.86,560.1,473.05,-5.4743,11.059,11.503,10.352,-2.0769
2022-01-09 08:43:00,584.34,565.46,476.54,-5.4219,11.434,12.111,10.79,-1.9699
2022-01-09 08:44:00,591.45,567.71,480.72,-5.359,11.096,12.276,11.187,-1.8216
2022-01-09 08:45:00,599.85,574.32,483.96,-5.2991,11.478,12.542,11.471,-1.7424
2022-01-09 08:46:00,608.26,583.33,491.89,-5.2524,11.596,12.829,11.759,-1.6577
2022-01-09 08:47:00,617.08,592.55,497.46,-5.2233,11.888,13.303,12.102,-1.5681
2022-01-09 08:48:00,626.43,598.24,504.69,-5.1713,12.44,13.603,12.379,-1.448
2022-01-09 08:49:00,633.54,603.46,509.04,-5.1318,12.427,13.835,12.722,-1.3746
2022-01-09 08:50:00,638.69,610.36,513.88,-5.0602,12.851,14.386,12.908,-1.2376
2022-01-09 08:51:00,644.54,615.44,518.12,-5.0123,12.886,14.618,13.23,-1.087
